tweet,label
"""Gears of War: Judgement will be amazing for sure! I was very depressed after 3 ended, thinking to myself ""ITS OVER, NOOOOOOOOOOOOO."" Then I watched E3 2012 and saw Judgement will be coming out and said ""HOLY FUCKING SHIT, HONEY GRAB THE KIDS WE ARE GOING TO PRE-ORDER THIS SHIT!!!"" Course we don't have kids...just our xboxes and our cats......BUT WOO JUDGEMENT!""",noHate
"""First of all, I was there and none of that happened. So stop lying. Second of all correction to your last paragraph: ""This is a response of a man furious that assholes ruined a community event."" \n\nOnce again, go fuck yourselves you hate mongering dipshits.""",hate
"""Even better: Get Stacey and Clinton from What Not To Wear. \xa0I so need to see Britney in\xa0the\xa0360 mirror, then watch them ridicule her clothing and throw it in a trash can.""",noHate
"""VN and what happened to vets after the war ruined a lot of minds, agent orange killed people but no where near what PTSD has""",noHate
"""@Eustace Tilley 2.0 So much anger in WATBs.  Must suck to be you.""",noHate
"""I'm sure we wouldn't want this info falling into the wrong hadns and used gainst us so it seems a sensible move to hide the gory details.""",noHate
"""LOL...Why are you wasting your time reading the comments?""",noHate
"""hey whoever you are, don't have the guts even to come out with your real name. So your comments are useless garbage and people ignore them.""",hate
"""Thanks for this nice posting i will come again on your site.""",noHate
"""All Yall Bitches On Here Sayin She Deserved That Yall Dumb Is Hell Yall Must Like Getting Hit By Niggas""",noHate
"""You are blind, deaf and dumb, now go back to bed.""",hate
"""<div class=""forum-item forum-topic""><div class=""forum-item-title"">The IBM Slamtracker is a mess this year!</div><div class=""forum-item-description"">Its about 10-15 mins late with results!</div></div>""",noHate
"""Jaymand is wrong, obama has plenty of record to run on.\n\nThe record is abysmal.""",noHate
"""And by your own definition, the very Igesund you are drumming up support for (who is very 'local Saffa') would be the one who should get the job? Can't you see the flaws in your logic?""",noHate
"""Once does not make a campaign. Children should be off limits, irrespective of age IF they themselves do not insert themselves into the political process. Think privacy.""",noHate
"""Maybe you all are just too negative.""",noHate
"""M\xe1\u0161 ho mal\xfdho kondome""",noHate
"""You are a dopey cnt. Pakistan is a complete waste of time. Like you smelly Indian fkers. Go back to your sh it hole of a country""",hate
"""Tombstone is worthless. It produces nothing.""",noHate
"""What I haven't seen/heard is an effort from Komen to get ahead of the issue/storm and offer their side of the tale.\\n\\nIf I was them I would make a greater effort to make their constituents feel like they are being heard. Deleting valid criticism isn't going to work. I have never known people to be pacified by being ignored and or told to shut up.""",noHate
"""Still, at the end of the day I would have traded him for picks and prospects.\nIf I could go back and be Burke I would have:\nGrabo FOR 1st + prospect\nMacarthur FOR 1st\n-\nSign Schultz if possible\nDraft Galchenyuk and others with the 1sts\n-\nNext year nice\xa0\n-\nKulemin-Grabovski-Frattin\nLupul-Kadri-Kessel\nConnolly-Bozak-Colborne\nBrown-Steckel-Armstrong\n-\nPhaneuf-Gardiner\nSchenn-Gunnarsson\nLiles-Schultz\nFranson, Komi\n-\nReimer\nScrivens\n-\nAfter next year we would have Armstrong, Connolly, and others off the books. We would also know where we are with Reimer and Scrivens. And finally see if Kadri, Colborne and others will be NHL players""",noHate
"""That would work for me as well. That scoring lines is pretty flexible, a lot of possible options there.""",noHate
"""His legacy will be the 22 on campus gas wells under his watch. There are now lift compressors on the padsite. The health and safety of staff, students, nearby residents and the daycare are at high levels of risk...the exposure to NBTEX is a daily occurrance. The latency health effects are just a matter of time. The resident who tested positive for BTEX lives within 600 feet, when the gas detector goes off and you have no gas line to your home....you know theres a problem. The lady at the Community Gardens claimed her two severe nose bleeds were from drilling....she came out of the nursing program there.""",noHate
"""Why don't you and loweeell trade phone numbers so we don't have to read trash...how does one idiot top another...try to get it!""",hate
"""I agree to your other comment ^^ And btw are you Korean? I'm sorry if anyone offended your culture :c""",noHate
"""@redz_devil ugly men? so what type of guys do you usually go for then? this is football not a dating site wahh! sniff...wahh!""",noHate
"""What can you expect from a country that has the HIGHEST number of FGM and the LOWEST number of females in parliament:\n\nhttp://en.wikipedia.org/wiki/Female_genital_mutilation\xa0\n\nhttp://www.economist.com/blogs/graphicdetail/2012/05/focus-1?fsrc=gn_ep""",noHate
"""With this attitude you must be liked veru much by your little students :-)""",noHate
"""Theo quan \u0111i\u1ec5m c\u0169a MUA th\u1ebf n\xe0o l\xe0 m\u1eb7c s\u1ee9c tung ho\xe0nh m\xe0 ko c\xf3 s\u1ef1\xa0 ki\u1ec3m so\xe1t ? v\xe0 t\u1ea1i sao b\u1ea1n lai ph\xe2n\nbi\xeat hai h\u1ea1ng ng\u01b0\u1eddi s\u1eed d\u1ee5ng internet nh\u01b0 l\xe0 c\xf4ng c\u1ee5,v\u0169 kh\xed l\u1ee3i h\u1ea1i nh\u1eb1m t\u1ea5n c\xf4ng......\u0111\u1ec1n l\u1ee3i \xedch c\u1ee7a c\xe1c n\u01b0\u1edbc kh\xe1c ?th\u01b0a b\u1ea1n \u0111i\u1ec1u n\xe0y th\u1ef1c t\xecnh ko logic t\xed n\xe0o ! b\u1ea1n ph\xe2n t\xedch s\u1ef1 vi\u1ec7c ch\u1ec9 theo m\u1ed9t v\u1ebf !thi\u1ebfu\nt\xednh c\xe1ch thuy\u1ebft ph\u1ee5c !ko ai l\u1ee3i d\u1ee5ng truy\u1ec1n th\xf4ng m\u1ea1ng \u0111\u1ec3 l\xe0m 1 v\u1ee7 kh\xed nh\u1eafm t\xe2n c\xf4ng m\u1ed9t n\u01b0\u01a1c n\xe0o\n(nh\u01b0 b\u1ea1n bu\u1ed9c t\u1ed9i \xe1c cho internet ?).C\xe1i \u01b0u \u0111i\u1ec3m c\u0169a th\xf4ng tin m\u1ea1ng l\xe0 :trung th\u01b0c ,ko b\u1ecb b\u01b0ng b\xedt ,\u0111\u1ed9c\ngi\xe3 t\xecm \u0111\xean nh\u1eefng th\xf4ng tin n\xe0y \u0111\u1ec3 bi\u1ebft \u0111\u01b0\u1ee3c c\xe1i \u0111\xfang c\xe1i sai\xa0 v\xe0 khi bi\u1ebft \u0111\u01b0\u1ee3c th\xec ph\u1ea3i ph\xea b\xecnh ,l\xean \xe1n\nc\xe1i sai,ho\u1eb7c c\xe1i gi\xe3 d\u1ed1i n\xe0o \u0111\xf3 m\xe0 qu\u1ed1c gia n\xe0o \u0111\xf3 c\u1ed1 t\xecnh b\u01b0ng\xa0 b\xedt \u0111\xf3 l\xe0 theo \u0111\xe0 ti\u1ebfn b\u1ed9 c\u0169a nh\xe2n lo\u1ea1i\nth\u1ebf h\u1ec7 internet c\xe0ng b\xf9ng n\u1ed5 th\xec d\xe2n tr\xed tr\xean th\u1ebf gi\u1edbi c\xe0ng t\u0103ng cao n\u1ebfu ch\u1eb7n internet th\xec ch\u1eb5ng kh\xe1c n\xe0o\n\u0111\u01b0a d\xe2n tr\xed \u0111i v\xe0o r\u1eebng amazon s\u1ed1ng v\u1edbi m\u1ecdi !""",noHate
"""Too serious bro. This is not a medical convention""",noHate
"""Halladay you bum.   Get on the disabled list.  You American League loser.\n\nYou are an insult to theCity  of Philadelphia.""",noHate
"""@Old Man Game Makes me think the ESPN writer needed to fill some space. Or, the writer had a 1-sentence paragraph and ""good writing"" says you can\\'t have single-sentence paragraphs so threw crap in there he thought no one would notice.""",noHate
"""@Sun Devil Raji\xa0\n\xa0\nDoesn't matter... chicks are hip to this. \xa0Trust me.""",noHate
"""I read that, the man who took the pictures in Iraq still has a copy on his wall, but hey, don't forget Danny the Syrian, CNN has a history this kind of thing""",noHate
"""Well stated\xa0 .... understand this young folks ! \xa0 it's the real deal ......""",noHate
"""I LOVED HIS CLEAN CUT DICK, HOPED I AM THERE TO SUCK IT AND LICK AND ALLOW HIM TO FUCK ME...""",noHate
"""""When you\u2019re this deep in a hole, stop digging.""\nYou really should take your own advice, TC.\n\nRomney was telling an antidote from the trail. He said poor and seniors. He said BILLING address.\xa0\n\nYour stories are incorrect and you provided a form that is not relevant to what the doctor was talking about. You called Romney a liar, for relaying a story he heard that morning - one that, as we have discovered, is true - that govt. forms for changing billing addresses for Medicare - are anywhere from 27-59 pages long.\xa0\n\nYou are reeeeeeeeeeally stretching in that update.""",noHate
"""At least with Ventura you know he took to many shots to the head and it results in you becoming a senile idiot. With other liberals you just don't know what causes it.""",noHate
"""I hate it when my crap gets shit on it.""",noHate
"""If you change it to Brewers, it would make more sense.""",noHate
"""""caca"" is a nicer way of saying ""shit"" in Romanian. Like ""poop"", I guess. Just sayin`""",noHate
"""It's his fucking fault for not understanding that's who he was fucking dealing with.""",noHate
"""Then get in lotus position....don't forget to breathe""",noHate
"""Hey, Scrotorum, dislodge that teabag from your throat and swallow some truth - you are insane""",hate
"""<cite>Exactly how often did your daddy r\xe4pe you? Weekly Hourly? You're the most depressingly buttf++ked piece of shite ever to vomit their halfassed moronic excuses for the English language on this site. \xa0You think you're being clever, but your grasp of colloquialisms and sarcasm are hilariously pathetic. You're a fool. Your posts are puerile and you personally have no value. \xa0Nobody here likes you. H\xe9ll, nobody here even <i>tolerates you</i>. If these people could recognize you on the street they would spit on you. My best guess is you're the result of unprotected buttsex between your mother and the family dog. \xa0An abomination with no justifiable reason to exist.\n\nNow do us all a huge favor and <b>go fuckyourself with a chainsaw</b>, ""Sparky"". \xa0Slowly and painfully.\n\nLet's all blow this pathetic troll <i>a big sticky sphincter kiss!!!</i>\n\nMMMMMMMWWWWWWAAAAAAAAAAAAAA!!!!!!!!!!!!!!!!!!!!!!!!!!\n</b>\n\n\u2026\u2026\u2026\u2026\u2026\u2026\u2026./\xb4\xaf/)\n\u2026\u2026\u2026\u2026\u2026\u2026..,/\xaf../\n\u2026\u2026\u2026\u2026\u2026\u2026./\u2026./\n\u2026\u2026\u2026\u2026./\xb4\xaf/'\u2026'/\xb4\xaf\xaf`\xb7\xb8\n\u2026\u2026\u2026./'/\u2026/\u2026./\u2026\u2026./\xa8\xaf\\\n\u2026\u2026..('(\u2026\xb4\u2026\xb4\u2026. \xaf~/'\u2026')\n\u2026\u2026\u2026\\\u2026\u2026\u2026\u2026\u2026..'\u2026../\n\u2026\u2026..\u2026\\\u2026.....\u2026\u2026. _.\xb7\xb4\n\u2026\u2026\u2026\u2026\\\u2026\u2026\u2026\u2026..(\n\u2026\u2026\u2026\u2026..\\\u2026\u2026\u2026\u2026.\\\n\n</cite>""",hate
"""KD COME THE FUCK ON YOU HAVE THAT JORDAN'S BLOOD COME ON""",noHate
"""our only veterans: Wells, Hunter, Pujols""",noHate
"""Either one will do but Justin is likely the better bet to split to socialist vote in Quebec and elsewhere.\n\nStrategically he is better positioned to reassure a re-election of the CPC. Hopefully the gullible and emotional voters in the Liberal party will get onside for his ""crowning"".""",noHate
"""YES, you are, awitin.""",noHate
"""If this message board is so filled with ""barking"" and ""silliness"" then what by God is someone of your stature doing\xa0posting here ? Are you slumming for the lord ? You are certainly not upholding a position of superior intellect. You certainly are not acting like a ""priest"" or a ""saint"". More like Lucifer stirring up the s%#t. A smell that becomes you and your kind.""",hate
"""The view was to die for! I love the Tour Eiffel..couldn't have been better.""",noHate
"""sexyred ..... \xa0you are right .... \xa0time to move on .....""",noHate
"""Unless your name is actually Shatner, your comment is pretty ironic.""",noHate
"""This is a good shirt to wear if you want the shit kicked out of you while bleeding from every orifice and sporting an atomic wedgie.""",noHate
"""contra ;\\n\\nSorry. No gay gene.\\n""",noHate
"""The key for the Steelers 1st half of the season will be defense and special teams..If these are working well, the offense gets much more time to adjust.""",noHate
"""I, for one, welcome our new robot overlords.""",noHate
"""I don't know what to think about LW1 - it's possible that she's just not a facebook type person.  Maybe she should change her settings so she doesn't get the updates and photos.  That way she can look at their page if she feels like it but she won't be seeing more than she really wants to know. \n\nI have to agree though that writing about awesome presents you received or how much you really love, love, love your awesome BF, or telling everyone about your Valentines plans - seems a little like what CH called over sharing.  I guess because it's not the kind of the info that I would think about announcing.  For example, if my husband gives me an awesome gift - I don't rush to the phone to call everyone I know and tell them or even do a mass email to let everyone know.  Same with plans for special occasions.  \n\nIf someone asks me - then of course I'll tell them.  But the announcing to the world thing does seem a little over the top when it comes to things like that.  But then, that's the kind of world we live in - people twittering their every move.  Someone must be interested.  And I think that it can become a sort of habit to post everything on facebook, to the point where I doubt that they're really thinking that much about it.  \n\nI think the LW should just ignore it - she doesn't have to 'do' facebook the way everyone else does.  If she thinks it's weird to go on and on about the BF - then she doesn't have to.""",noHate
"""Too bad your liberal education failed you....you are a product of the liberal moocher society.""",hate
"""I wear Gucci, I wear Prada, at the same damn time!""",noHate
"""No, he DID.\xa0 He told me and that is a FACT.\xa0 That is how fucking stupid this asshole is...""",hate
"""If ya wanna flirt easier to simply call me or come down to visit West Palm...""",noHate
"""Dictatorship, I think you'll find, is the preserve of the left. You know, Hitler, Mao, Fidel, Mussolini, Pol Pot, Franco, Stalin....\n\nIf you think the idiots on this blog who are calling for a dictatorship are right wing, then you're just as stupid as they are.""",hate
"""Your moral compass is stuck on idiot. Just saying, lol""",hate
"""Cheers, everyone!""",noHate
"""NOT AS DUMB AS A THUG THAT THINKS IT'S A BEAR""",noHate
"""Well, then, you're not an elf.""",noHate
"""when you buy a new laptop you still use your old power adapter?\ndumb chinatown\n\nand no it's not completely incompatible cause there's an adapter for that\n\nand what's your next whine for the non progress?\n\nno ethernet?""",noHate
"""I don't think anyone drags them through the mud for the amazing achievements. Its they way and the kind of stuff they get away with and the 'holier than thou' complex which they and a majority of their fans have, that makes a lot of people hate them.""",noHate
"""What up my bitches? Don't be haters y'all.\n\nOh, and a fuck u very much for the both of u.\n\nTea bags anyone? Fuckin idiots""",hate
"""Do your homework before you talk shit, faggot.""",hate
"""Q: Why don't you go out there and do it if it's so easy? Make some money while you're at it?\n\nA: Because it's not that fucking simple!""",hate
"""It's better to die Facing your enemy than to win hiding in a bunker.""",noHate
"""Cool! I hope it's true and breeding, as one of those skins and fur would look lovely on my newly stripped living room floor!""",noHate
"""are you betting on that one?  I would take that bet any day.""",noHate
"""Did you ever stop to consider that humans have encroached on a lot of the\xa0wildlife's\xa0territory?""",noHate
"""@HobeyBaker\xa0It's an epic thought.""",noHate
"""HE WILL NOT BE BILLED BY THE GRAND JURY IN ""TEXAS""FOR THIS.IM A TEXAN AND AM VERY PROUD OF OUR TRADITION FOR TREATING PEOPLE LIKE THIS AS HEROS.AND THAT'S WHAT HE IS....A HERO!""",noHate
"""Prison internet does not have an outside line,is purely for computer learning classes.""",noHate
"""Nobody gives a damn what you want crybaby.""",noHate
"""Yeah, right. I'm an idiot. Meanwhile, you believe that a conspiracy started 51 yrs ago because a time\xa0traveler\xa0decided to plant 2 birth announcements in the Hawaii to cover for Obama once he became president. And, you also believe that the CIA, Dept. of Justice, the FBI and every other government agency is in on your moronic conspiracy theory.\n\nPlus, you believe what you read on this website.\n\nWho's the idiot?""",noHate
"""damn i had to watch this shit again.......3 weeks LATER""",noHate
"""guarda io sull's2 ho svoice, vlingo e dragon go. non ne ho usato usato uno per piu di 5 min. ad esempio ad svoice gli ho fatto spegnere il bluetooth, il wifi e fatto una ricerca in rete... da allora \xe8 li a occupare memoria come gli altri.\n\n\novvio che dire che \xe8 inutile a prescindere \xe8 ingiusto, ma per ora io una reale utilit\xe0 io non la vedo...""",noHate
"""Oh shit I only read half the article, my bad.\nFor a moment I though Korean media was making shit again with 2PM like the last time.""",noHate
"""It would have been great if he'd said, ""I'm his <i>grandson</i>! I'm not that old!""""",noHate
"""LULZ do some research on Nike some time.. \n\nyou are a moron.""",hate
"""""Ron Burgandy"" above your comment attacked me for saying if Obama had 5 sons they would all probably order the lobster and we would pay for it, not only flagged my comment, this Washington poster deleted everything I typed here. In fact most of the comments here are from the government.""",noHate
"""Is it just me, or does anybody out there actually think its better that the Heat are being considered the underdogs against whomever they face in the finals? It just seems to me like the underdog is facing less pressure (granted that Lebron always be under pressure and will be criticized if they loose). But I just prefer it to last year where it was considered more even.""",noHate
"""The lowlife\xa0communist clown in our WH has devalued every award or medal this nation has ever\xa0bestowed on our\xa0american patriots,by presenting them to low life commies that are nondeserving.""",noHate
"""Hey, maybe the RAYS had a plan all along with CC? Sure workin out for the RAYS so far! We got squat, flaaaaant, dirt!""",noHate
"""You're about as useful as a used tampon, but not as smart.""",hate
"""what are you talking about... i said it's more than fine to point out areas to improve and to debate which areas need most improvement but if that is all that is talked about.. which is the case for many on here.. then you will never convince me you are a real fan no one is saying they don't care if the team gets better or not but right now there is not much more they can do to play any better so talk about that don't look at is as a side note and talk about nothing other than what needs to improve and how bad they could be if this happens or that doesn't happen cause right now it's irrelevant cause they are winning.. your comment is way out of left field of course they could be better but you should enjoy a how good they are playing right now.. that should be the main topic on these threads right now not how much more they need to improve""",noHate
"""@JoshXdLozano @MAFYOSO if you give me your email, i will email it to you if you don't have it on your idevice\\n\\n """,noHate
"""Fukc, you're dumb!""",hate
"""So you thought you were going to win down 9 with 5 seconds left? That's a close game?""",noHate
"""Most people, especially sports fans, don't comprehend and generally make comments without understanding what they are commenting about. Kinda like how people vote after watching the news thinking they are informed.\n\nThey start of biased, read something and interpreting it based on that bias.\n\nOwns is a diva receiver with a big mouth, but he has never done anything bad like criminal acts to make people hate him so much.\n\nI still hope he gets a chance to contribute to the NFL, he was and is entertaining and thats why we all watch the sport.""",noHate
"""oh and one more thing i rather stay at home and put a porn dvd in and jack off and go to sleep be for i go out to rape some innocent lady that has done nothing to me real talk hands down???""",noHate
"""not his fault how the heck was he supposed to know it would kill the guy, he was all freaked out by what he saw how can you judge your strength at that point?""",noHate
"""If you are talking of the entitlement of Social Security because of its insolvency the moneys stolen by President Johnson should be paid back first. The problem isn't entitlements those dollars get recirculated back into the economy. The problem is all the bogus creation of agency's and contracts under some pretext so all these unnecessary agency's can rape Americas Tax coffers. Its CONTRACTS, CONTRACTS & CONTRACTS that are Americas problem. & then there is the FEDERAL RESERVE SCAM. """,noHate
"""morons like you do""",noHate
"""I'm part Indian and I thought it was just pathetic/hilarious.\nI also am a little happy they took the time to translate it.\nThe girls actually look indian in a senseXD\nIt was just funny, ans not offensive in anyway.\nActually indidan culture is all the rage\xa0lately!""",noHate
"""I think this bitch needs to get a checkup by her doctor real fucking soon because she opened her asshole with no effort""",hate
"""Hi Nana...How are you today?""",noHate
"""With your sick obsession and your mind on nothing else but your c ock and whose ass you're going to put it into next, you can't understand anything. """,hate
"""argumentative\xa0is two ppl are yelling back and forward I think he executed tht well tht old man was yellin the whole time...A u must b white its ok to defend ur race on sum shit u kno is stupid as hell we do tht shit all the time lol""",noHate
"""Chill man, here's a band-aid. I disagree with what happened making pc users look like ""sick, sadistic f***s"". I am pretty confident when I say it's people like you that get all riled up over something that doesn't affect you personally but you act like it does that makes pc users look bad , then again it just makes you look bad.""",noHate
"""By you extreme reaction to this issue it is quite clear that the gay community DOES scare the h3ll out of you. Why is that?\\xc2\\xa0 """,noHate
"""Go study up on econ 101 and get back to us when you know what the H#LL you're talking about""",hate
"""Obama's answer to EVERYTHING is raise taxes. More money for him to blow on give aways and flush down his green toilet. There is not enough money in the world to satisfy this spendthrift. """,noHate
"""James Taylor's 'Fire and Rain' beats them all.\\nIt's a true story about him being extremely depressed and checking in\\xc2\\xa0 and out psychiatric institutions. Then his friend Suzanne killed herself in one and he wrote the song for her and how hard it was to look keep going with his life afterwards. Sorry REM, you got beat.\\n""",noHate
"""How about the mercury filled cfl bulbs ... the politicians want to force us to use them but they like to gloss over the fact that if one of them breaks in your home you'll need to call a hazmat team to clean it up""",noHate
"""I thinks you sounds lika real stoopid mofo, iffen I was to sees you hangin ona corner I would be wantin to hurt you real bad.""",hate
"""Did he know someone who was a boy molester\nyou will all throw trash on him next""",noHate
"""How many more Americans casualties were incurred after Nixon took over? What about civilian casualties?""",noHate
"""i would let him fuck me til he couldnt take it no more""",noHate
"""pedophilia is no more rampant in gays than it is in heteros, do some research so you dont sound so much like a bigoted douche""",noHate
"""Isn't it fun to try and cover up evil, you bastard!""",hate
"""@jeff.frane @Flying Squid @proudLieral1947 He's like Luca Brasi.  He's too loyal to his cause to even truly pretend to be on the other side.""",noHate
"""I haven't seen one shred of evidence that Rodgers has ever spoken to FSG.Harry Harris and co. on the beat-up.""",noHate
"""Oh Lego videos, how simplistic yet watchable you are.""",noHate
"""Fuck flying cars, fusion energy and world peace: Give me a device to choke people out over the internet.""",noHate
"""Hi there!\nYou ask:\n""How has this rotten institution managed to subdue so many fiercely independent people without so much as a single stone thrown back at them?""\n\nIn fact the answer is very simple: money.""",noHate
"""but you are an\xa0axleslime-obama flea just puke garbage like obama does""",hate
"""You should talk...you ARE a stalker and so is your dental receptionist loser girlfriend! \tTwo ugly yucks.""",hate
"""these are \xa0amazing pictures you took. wouldnt you want to come back as a koala? their life sounds pretty easy. Enjoy your school visits. You are getting so much out of this trip. Your teachers did a great job planning. be dafe, love ya, mom""",noHate
"""read the article find your answers there.""",noHate
"""How is being anti-pedophile and supporting the right of a parent to defend their child out of touch with the majority of the world?\n\nI think maybe your circle of friends are all pedos and it's you who is out of touch.\xa0 Get some non-pedo friends and you'll see.""",hate
"""Can't get worse than it currently is... unless Romney is elected.""",noHate
"""suck my dick\nsuck my dick\nsuck my dick.\ngo to hell. faggot.""",hate
"""Talk about a stupid comment... You dont know where to start? Start somewhere, anywhere... My mother opened a pharmacy in 90 days at age 64 18 months ago... Ooooo the Obama boogeyman made it soooooo hard. You are a whiny little pion.""",hate
"""<B>President Obama--Please demand that al-Asaad step down \nimmediately!<B> \n<B>Stop the blood shed of innocent lives!<B>\n<B>If al-Asaad \nrefuses, then the U.S. needs to use military force!<B>""",noHate
"""That's because you're a moron. So your analysis is that the mother of the victim is the ""real jerk""? Moron.""",hate
"""Cardinals are quite good outside of QB.  They finished the year 7-1 I think.  They are hilariously bad at QB though.  Depends on whether you go there, or if you're hosting.  The Rams should improve, but to what degree is hard to know (and they were terrible last year).  Seattle had the #9 D in the league last year despite a terrible offense.  They improved on paper.  If we get mediocre QB play this year you will have a tough game at Seattle.""",noHate
"""FUCK OF BLANKY FACE THIS WORLD IS GOING UP IN FLAMES!!!!!!""",noHate
"""we have been sinking under Krugmans and his ilk's platforms, for 45 YEARS...\nWhat proof do you need?\nNobel prize?lol\nThey also gave the ""peace"" prize to Obama who has now committed us to more wars then BUSH!\nThe credit down grade happened because of our DEFICIT you TARD!\nGet your facts str8!\nracist baiting is old and tired.\xa0 The libs are the racists thinking that the judiciary has the power to grant minorities of color their freedom, when they get freedom from their CREATOR!\nYou are a loon, a big racist libtard loon.""",hate
"""@GridFatigue Make it a Reagan (horns blow) Statue and you got a deal.""",noHate
"""On March 3 2009, President Obama ridiculed children with disabilities on Jay Leno's program when answering a question about his bowling prowess. Obama said ""It was like Special Olympics""",noHate
"""i know alot of android and apple fans are a little upset right now,but its normal to act this way when your shit just became obsolete. its ok me and the other billion people who use and will buy these products will still welcome you with open arms when you finally get over the money you've wasted on shitty products.""",noHate
"""GM shares are down 35% since the IPO.""",noHate
"""And Obama was telling the truth when he said the economy was getting better?\n\nJust because you don't like the facts, doesn't mean it is a lie.""",noHate
"""Looks like you were right. I'll know better next time!""",noHate
"""Now just tell us what time and place the President will allow questions since he refuses now most of the time to be answerable to anyone?And just what is the right time time to ask why he is breaking the law and doing what he said he couldn't?""",noHate
"""If liberal policies didn't suck so bad, they wouldn't have to do stuff like this.\\xc2\\xa0 """,noHate
"""The easy part about Walker pissing me off is he arbitrily takes away a bargained for right. Then sits back while people like you, who know nothing about unions, do his dirty work for him. Why  enjoy being a pawn?""",hate
"""Damn, I better stop flagging sheep ME then.""",noHate
"""<b>nonsense</b> taken to a greater level than previosly thought possible.""",noHate
"""He could drink water for all I care.""",noHate
"""Another inferior leftist with no substance. Is that all you got?....""the car thief?""....sure sign you're losing. But then again inferior, leftists like you never address the facts of the issue....that's why you're inferior.""",hate
"""Don't worry about finding more sheep, there'll be thousands already seated to watch this turgid waste of tax-payers money.\n\nMeanwhile, the liberal neo-marxist politicos will be patting each other on the back for diverting huge amounts of cash from tax-payers into sponsors pockets, whilst at the same time diluting the money-pool by flooding the country with skint economic migrants from across Africa, Russia, and Eastern Europe.\n\nTremendous, simply tremendous....""",noHate
"""@gregadeaux\xa0 that guy deserves a fucking medal.""",noHate
"""@MichaelCorley Ah, soft shoe, the eternal language of ""I may be clueless, but I can do it in style!""""",noHate
"""like Arthur replied I am shocked that a student able to earn $9035 in \n\nfour weeks on the internet. have you seen this web link N u tty R i c h \n\xa0d o t c o m""",noHate
"""The Funniest Bill Maher Quotes and Jokes From Recent Years\n\n''What is it with conservatives? It seems like if they're anti-illegal alien, they have illegal aliens working for them. If they're anti-gay, they turn out to be gay. If they're super Christian, they're a witch.'' \u2014Bill Maher""",noHate
"""Thanks for sharing...just bought myself a hoodie, going to buy some more gear later, WP FTW!!!!! :D""",noHate
"""Hey right wing moron ""NOamnestyEVER"", you should hang yourself after you kiss a Muslim like your war criminal hero Bush.""",hate
"""@Hobbes83 Blow it out your arse, who died and made YOU boss?""",noHate
"""Is that why Obama has borrowed more money as president in 3 years than any other sitting president in US history?\n\nYou are delusional.""",hate
"""Didn't condem that did you? But yet you cry like a girl because your master was interrupted.\xa0 Loser""",hate
"""who's this ugly bitch?""",noHate
"""junkie,alcoholic who could sing a bit.failed father now seeking as much publicity as possible.anyone else and this story wouldnt make local news never mind national news.couldnt care less.before all this crap came about,no-one wud know this mitch from adam.go away and spend your cash made off your daughters passing away.""",noHate
"""I don't think you should be silences. I think your comments should be seen by the FBI. I can bet a lot that you engage in terrorist activities, melanie77. You have the intelligence and ethics of Mohammed Atta, which is why you like those murder Americans and Jews. Your potential for mass murder is exceptional, melanie77.""",noHate
"""some of the commenters and so called bloggers here is enough to make a person puke, you try to sound as though you have all the answers, to the world problems but your words give you away, most never read a bible in your life but you pretend to know it all when it comes to the church and jesus christ, some even think if the use a lot of big words they will look smarter than us poor old dumb christians , people could worship a mule and it would be ok but a person who claims to be saved by the blood of christ\\xc2\\xa0 you act like we know nothing, you push any mention or anything relating to the church away from people, but at the same time kids are killing their class mates and teaachers and even themselves, i have heard enough i am prous to be a christian and a preacher of the gispel ( at no charge ) i work for my living just like every other tax paying god fearing christian, I believe that jesus died for sins of the world, i believe that the world hated jesus christ because he is a reminder of your sins and doom, so i agree with rick, GET S JOB\\xc2\\xa0\\xc2\\xa0 and go to church never know it just might help you.""",noHate
"""tell me 1 thing negative I said tonight""",noHate
""":-O. r u fuckin kidding me?""",noHate
"""only thing I will say is that I wish my grandparents helped me out to pay for more of my college tuition, maybe not all because I think my loans motivated me to an extent, but a little more help so that I could be saving for my retirement now instead of suffocating in my SL debt.""",noHate
"""Lmfaooooo.. U pathetic son.. This must be what you do for fun..the highlight of your day.. Go on Wshh and write MADD shit on ppls comments.. Hahaha I pitty you child..u one of them bitches wit no life ..nobody wanna hang wit u.. Cuz u lame ugly ass fuck.. Fuck outta here fall the fuck bac..""",hate
"""Your ""hunch"" is probably correct....""",noHate
"""Great attempt at coaching by OKC....The slowed the game down.  If was another team they may have collapsed under the stress,,,,but the bench is sooo deep.  All new heat fans watch how the spurs played team defense and collapsed the middle....  Scary""",noHate
"""We're watching you as you watch us!""",noHate
"""what a nerd. you would get your ass kicked by a black guy if you used that word in front of him. """,noHate
"""That mean old beast is best described  The Arizona Totem Pole, because it looks like her face is carved from wood.""",noHate
"""I'll be watching you... from your closet""",noHate
"""this why the poeple of the uk cannot get work,""",noHate
"""Rose could have thrown games. No way he should ever get in.""",noHate
"""They lost out on football recruits to Northwest Missouri State and Pitt State at my high school as well.\xa0 That would've been during the Terry Allen era.""",noHate
"""@dugfmjamul@Flying Squid\\\\n\\\\nI thought you said you weren't going to be talking to me, Korean Guy. I insist you keep your word.\\\\n\\\\n \\\\n\\\\nGot that?""",noHate
"""Iranian blows legs off trying to car bomb Israeli diplomat. What a bunch of incompentent morons. Israel you can probably just sit back and watch themselves try to make a bomb and blow themselves up.""",noHate
